fecha,provincia,localidad,tn
2025-11-05,SANTA FE,GUADALUPE NORTE,18
2025-11-05,SANTA FE,INGENIERO CHANOURDIE,150
2025-11-05,SANTA FE,LA SARITA,34
2025-11-05,SANTA FE,LANTERI,245
2025-11-05,SANTA FE,LAS GARZAS,87
2025-11-05,SANTA FE,LAS PAREJAS,90
2025-11-05,SANTA FE,LAS ROSAS,1250
2025-11-05,SANTA FE,LOGROÑO,19
2025-11-05,SANTA FE,LOPEZ,30
2025-11-05,SANTA FE,LOS SEMBRADOS,105
2025-11-05,SANTA FE,LUIS PALACIOS,1000
2025-11-05,SANTA FE,MALABRIGO,650
2025-11-05,SANTA FE,MARGARITA,500
2025-11-05,SANTA FE,MARIA SUSANA,60
2025-11-05,SANTA FE,MOUSSY,54
2025-11-05,SANTA FE,PUEBLO RAMONA,500
2025-11-05,SANTA FE,PUJATO,200
2025-11-05,SANTA FE,RAFAELA,1450
2025-11-05,SANTA FE,RICARDONE,1000
2025-11-05,SANTA FE,ROMANG,159
2025-11-05,SANTA FE,ROSARIO,8880
2025-11-05,SANTA FE,RUFINO,150
2025-11-05,SANTA FE,SAN GUILLERMO (DPTO.,300
2025-11-05,SANTA FE,SAN JORGE,879
2025-11-05,SANTA FE,SAN LORENZO,250
2025-11-05,SANTA FE,SANTA ANA,66
2025-11-05,SANTA FE,SANTA EMILIA,300
2025-11-05,SANTA FE,SANTA FE,560
2025-11-05,SANTA FE,SANTA ISABEL,91
2025-11-05,SANTA FE,SERODINO,2700
2025-11-05,SANTA FE,SUNCHALES,30
2025-11-05,SANTA FE,TARTAGAL,23
2025-11-05,SANTA FE,VIDELA,300
2025-11-05,SANTA FE,VILLA ADELA,22
2025-11-05,SANTA FE,VILLA OCAMPO,37
2025-11-05,SANTIAGO DEL ESTERO,AVERIAS,22
2025-11-05,SANTIAGO DEL ESTERO,FORTIN INCA,90
2025-11-05,SANTIAGO DEL ESTERO,LOS JURIES,704
2025-11-05,SANTIAGO DEL ESTERO,POZO DULCE,84
2025-11-05,SANTIAGO DEL ESTERO,TACANITAS (DPTO. PEL,30
2025-11-05,TUCUMÁN,BURRUYACU,34
2025-11-05,TUCUMÁN,LA RAMADA DE ABAJO,120
2025-11-05,TUCUMÁN,LOS NOGALES,46
2025-11-05,TUCUMÁN,MUJER MUERTA,363
2025-11-06,BUENOS AIRES,BRAGADO,210
2025-11-06,BUENOS AIRES,CARHUE,2000
2025-11-06,BUENOS AIRES,CARMEN DE ARECO,2000
2025-11-06,BUENOS AIRES,CHACABUCO,1000
2025-11-06,BUENOS AIRES,CHIVILCOY,270
2025-11-06,BUENOS AIRES,CORONEL DORREGO,900
2025-11-06,BUENOS AIRES,DAIREAUX,210
2025-11-06,BUENOS AIRES,GONZALES CHAVES,60
2025-11-06,BUENOS AIRES,LA ANGELITA,300
2025-11-06,BUENOS AIRES,LAS FLORES,500
2025-11-06,BUENOS AIRES,LIMA,500
2025-11-06,BUENOS AIRES,LOBOS,400
2025-11-06,BUENOS AIRES,MAR DEL PLATA,90
2025-11-06,BUENOS AIRES,PEHUAJO,1417
2025-11-06,BUENOS AIRES,SAN ANTONIO DE ARECO,90
2025-11-06,BUENOS AIRES,TRENQUE LAUQUEN,1600
2025-11-06,BUENOS AIRES,TRES ARROYOS,890
2025-11-06,BUENOS AIRES,ZARATE,162
2025-11-06,CHACO,BARRIO GENERAL JOSE,145
2025-11-06,CHACO,BASAIL,22
2025-11-06,CHACO,CAMPO LARGO,92
2025-11-06,CHACO,CHARATA,5085
2025-11-06,CHACO,COLONIA BAJO HONDO,54
2025-11-06,CHACO,COLONIA JOSE MARMOL,323
2025-11-06,CHACO,COLONIA NECOCHEA SUD,6
2025-11-06,CHACO,CONCEPCION DEL BERME,725
2025-11-06,CHACO,CORONEL DU GRATY,14
2025-11-06,CHACO,CORZUELA,305
2025-11-06,CHACO,GENERAL PINEDO,619
2025-11-06,CHACO,HERMOSO CAMPO,979
2025-11-06,CHACO,JUAN JOSE CASTELLI,240
2025-11-06,CHACO,LA TIGRA,61
2025-11-06,CHACO,LAS BREÑAS,660
2025-11-06,CHACO,LOS FRENTONES,46
2025-11-06,CHACO,MESON DE FIERRO,65
2025-11-06,CHACO,PAMPA DEL INFIERNO,16
2025-11-06,CHACO,PAMPA FLORIDA,34
2025-11-06,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,114
2025-11-06,CHACO,QUITILIPI,150
2025-11-06,CHACO,SAN BERNARDO,21
2025-11-06,CHACO,SANTA SYLVINA,10
2025-11-06,CHACO,TRES ISLETAS,140
2025-11-06,CHACO,VILLA ANGELA,86
2025-11-06,CHACO,VILLA BERTHET,22
2025-11-06,CHACO,ZAPARINQUI,93
2025-11-06,CÓRDOBA,AGUADA ROJAS,150
2025-11-06,CÓRDOBA,ARIAS,30
2025-11-06,CÓRDOBA,ARROYITO,174
2025-11-06,CÓRDOBA,CANALS,1567
2025-11-06,CÓRDOBA,FREYRE,60
2025-11-06,CÓRDOBA,JESUS MARIA,187
2025-11-06,CÓRDOBA,JUSTINIANO POSSE,1000
2025-11-06,CÓRDOBA,LAS VARILLAS,90
2025-11-06,CÓRDOBA,LUQUE,300
2025-11-06,CÓRDOBA,MONTE MAIZ,500
2025-11-06,CÓRDOBA,RIO CUARTO,700
2025-11-06,CÓRDOBA,RIO PRIMERO,155
2025-11-06,CÓRDOBA,SAN FRANCISCO (DPTO.,60
2025-11-06,CÓRDOBA,SAN JOSE DE LA DORMI,38
2025-11-06,CÓRDOBA,VILLA DE MARIA,90
2025-11-06,CÓRDOBA,WENCESLAO ESCALANTE,90
2025-11-06,ENTRE RÍOS,GUALEGUAY,12000
2025-11-06,ENTRE RÍOS,NOGOYA,500
2025-11-06,ENTRE RÍOS,SOLA,60
2025-11-06,ENTRE RÍOS,VILLAGUAY,722
2025-11-06,LA PAMPA,CATRILO,210
2025-11-06,LA PAMPA,GENERAL PICO,610
2025-11-06,LA PAMPA,INTENDENTE ALVEAR,100
2025-11-06,LA PAMPA,QUEMU-QUEMU,90
2025-11-06,SALTA,EL BORDO (APOLINARIO,227
2025-11-06,SALTA,METAN,300
2025-11-06,SANTA FE,ARROYO CEIBAL,41
2025-11-06,SANTA FE,AVELLANEDA,735
2025-11-06,SANTA FE,BERNA,8
2025-11-06,SANTA FE,CARCARAÑA,100
2025-11-06,SANTA FE,CARRERAS,120
2025-11-06,SANTA FE,CASILDA,1000
2025-11-06,SANTA FE,COLONIA DURAN,9
2025-11-06,SANTA FE,COLONIA MASCIAS,180
2025-11-06,SANTA FE,CRISTOLIA,120
2025-11-06,SANTA FE,EL ARAZA,80
2025-11-06,SANTA FE,EL SOMBRERITO,33
2025-11-06,SANTA FE,GALVEZ,30
2025-11-06,SANTA FE,"HUMBERTO I""",180
2025-11-06,SANTA FE,INGENIERO CHANOURDIE,274
2025-11-06,SANTA FE,LA CAMILA,130
2025-11-06,SANTA FE,LA JOSEFINA,300
2025-11-06,SANTA FE,LA RESERVA,62
2025-11-06,SANTA FE,LA SARITA,170
2025-11-06,SANTA FE,LANTERI,119
2025-11-06,SANTA FE,LAS ROSAS,2540
2025-11-06,SANTA FE,LLAMBI CAMPBELL,60
2025-11-06,SANTA FE,LOPEZ,30
2025-11-06,SANTA FE,LOS LAURELES,62
2025-11-06,SANTA FE,LUIS PALACIOS,300
2025-11-06,SANTA FE,MAGGIOLO,84
2025-11-06,SANTA FE,MANUCHO,100
2025-11-06,SANTA FE,MARGARITA,160
2025-11-06,SANTA FE,MARIA SUSANA,560
2025-11-06,SANTA FE,MONTES DE OCA,70
2025-11-06,SANTA FE,MOUSSY,31
2025-11-06,SANTA FE,POZO BORRADO,19
2025-11-06,SANTA FE,RAFAELA,60
2025-11-06,SANTA FE,RECONQUISTA,87
2025-11-06,SANTA FE,ROSARIO,1030
2025-11-06,SANTA FE,RUFINO,560
2025-11-06,SANTA FE,SAN GUILLERMO (DPTO.,1000
2025-11-06,SANTA FE,SAN JUSTO,5616
2025-11-06,SANTA FE,SAN LORENZO,3560
2025-11-06,SANTA FE,SANTA FE,360
2025-11-06,SANTA FE,SANTA TERESA (DPTO.,120
2025-11-06,SANTA FE,SASTRE,30
2025-11-06,SANTA FE,TARTAGAL,17
2025-11-06,SANTA FE,VICTOR MANUEL II,120
2025-11-06,SANTA FE,VILLA OCAMPO,171
2025-11-06,SANTA FE,VILLA TRINIDAD,420
2025-11-06,SANTA FE,ZENON PEREYRA,300
2025-11-06,SANTIAGO DEL ESTERO,AVERIAS,30
2025-11-06,SANTIAGO DEL ESTERO,BANDERA,8
2025-11-06,SANTIAGO DEL ESTERO,CAMPO BELGRANO,19
2025-11-06,SANTIAGO DEL ESTERO,EL COLORADO,20
2025-11-06,SANTIAGO DEL ESTERO,LOS JURIES,23
2025-11-06,SANTIAGO DEL ESTERO,QUIMILI,3000
2025-11-06,SANTIAGO DEL ESTERO,REAL SAYANA,207
2025-11-06,SANTIAGO DEL ESTERO,SACHAYOJ,1000
2025-11-06,SANTIAGO DEL ESTERO,TOBAS,95
2025-11-06,SANTIAGO DEL ESTERO,TOMAS YOUNG,57
2025-11-06,TUCUMÁN,HUASA PAMPA (DPTO. G,105
2025-11-06,TUCUMÁN,LAS CEJAS (DPTO. CRU,299
2025-11-06,TUCUMÁN,LOS PUESTOS,183
2025-11-07,BUENOS AIRES,ALBERTI,2019
2025-11-07,BUENOS AIRES,ARRECIFES,300
2025-11-07,BUENOS AIRES,BAHIA BLANCA,1650
2025-11-07,BUENOS AIRES,BORDENAVE,300
2025-11-07,BUENOS AIRES,BRAGADO,90
2025-11-07,BUENOS AIRES,CAPILLA DEL SEÑOR,2000
2025-11-07,BUENOS AIRES,CARHUE,1000
2025-11-07,BUENOS AIRES,CHACABUCO,500
2025-11-07,BUENOS AIRES,CONESA,600
2025-11-07,BUENOS AIRES,CORONEL DORREGO,600
2025-11-07,BUENOS AIRES,CORONEL SUAREZ,1951
2025-11-07,BUENOS AIRES,GENERAL VILLEGAS,3000
2025-11-07,BUENOS AIRES,HENDERSON,150
2025-11-07,BUENOS AIRES,HUANGUELEN,1500
2025-11-07,BUENOS AIRES,IGARZABAL,200
2025-11-07,BUENOS AIRES,INGENIERO BALBIN,1000
2025-11-07,BUENOS AIRES,LOBERIA,450
2025-11-07,BUENOS AIRES,MONES CAZON,690
2025-11-07,BUENOS AIRES,NECOCHEA,800
2025-11-07,BUENOS AIRES,PEHUAJO,680
2025-11-07,BUENOS AIRES,SAN ANTONIO DE ARECO,420
2025-11-07,BUENOS AIRES,TANDIL,2000
2025-11-07,BUENOS AIRES,TRENQUE LAUQUEN,810
2025-11-07,CATAMARCA,LOS ALTOS,1050
2025-11-07,CHACO,AVIA TERAI,4
2025-11-07,CHACO,BASAIL,79
2025-11-07,CHACO,CAMPO LARGO,178
2025-11-07,CHACO,CAMPO ZAPA,35
2025-11-07,CHACO,CHARATA,4020
2025-11-07,CHACO,COLONIA BAJO HONDO,21
2025-11-07,CHACO,COLONIA JOSE MARMOL,30
2025-11-07,CHACO,CORONEL DU GRATY,55
2025-11-07,CHACO,CORZUELA,36
2025-11-07,CHACO,GANCEDO,68
2025-11-07,CHACO,GENERAL PINEDO,901
2025-11-07,CHACO,HERMOSO CAMPO,294
2025-11-07,CHACO,LA CLOTILDE,60
2025-11-07,CHACO,LA MATANZA,13
2025-11-07,CHACO,LA TIGRA,35
2025-11-07,CHACO,LAS BREÑAS,466
2025-11-07,CHACO,MESON DE FIERRO,78
2025-11-07,CHACO,PAMPA DEL INFIERNO,368
2025-11-07,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,49
2025-11-07,CHACO,SAN BERNARDO,55
2025-11-07,CHACO,TRES ISLETAS,166
2025-11-07,CHACO,VENADOS GRANDES,30
2025-11-07,CHACO,VILLA ANGELA,79
2025-11-07,CÓRDOBA,ALICIA,60
2025-11-07,CÓRDOBA,CAMILO ALDAO,400
2025-11-07,CÓRDOBA,CARRILOBO,300
2025-11-07,CÓRDOBA,COLAZO,49
2025-11-07,CÓRDOBA,COLONIA MARINA,8
2025-11-07,CÓRDOBA,DEVOTO,36
2025-11-07,CÓRDOBA,FREYRE,150
2025-11-07,CÓRDOBA,LA CARLOTA,4290
2025-11-07,CÓRDOBA,LOS CISNES,5500
2025-11-07,CÓRDOBA,PASCO,210
2025-11-07,CÓRDOBA,SAN FRANCISCO (DPTO.,300
2025-11-07,CÓRDOBA,SINSACATE,30
2025-11-07,CÓRDOBA,WENCESLAO ESCALANTE,60
2025-11-07,ENTRE RÍOS,ALDEA VALLE MARIA,137
2025-11-07,ENTRE RÍOS,COLONIA ELIA,32
2025-11-07,ENTRE RÍOS,COLONIA ELISA,300
2025-11-07,ENTRE RÍOS,LA PAZ,700
2025-11-07,ENTRE RÍOS,URDINARRAIN,300
2025-11-07,ENTRE RÍOS,VILLAGUAY,2030
2025-11-07,LA PAMPA,CATRILO,1128
2025-11-07,LA PAMPA,GENERAL PICO,180
2025-11-07,SANTA FE,ALBARELLOS,240
2025-11-07,SANTA FE,AMBROSETTI,9
2025-11-07,SANTA FE,ARMSTRONG,150
2025-11-07,SANTA FE,ARROYO CEIBAL,397
2025-11-07,SANTA FE,AVELLANEDA,1161
2025-11-07,SANTA FE,CARMEN DEL SAUCE,150
2025-11-07,SANTA FE,CARRERAS,184
2025-11-07,SANTA FE,CASILDA,155
2025-11-07,SANTA FE,CAÑADA ROSQUIN,500
2025-11-07,SANTA FE,CERES,1000
2025-11-07,SANTA FE,CHABAS,29
2025-11-07,SANTA FE,CHAPUY,900
2025-11-07,SANTA FE,COLONIA CASTELLANOS,120
2025-11-07,SANTA FE,CORONEL ARNOLD,210
2025-11-07,SANTA FE,EL ARAZA,164
2025-11-07,SANTA FE,ESPERANZA,100
2025-11-07,SANTA FE,FIGHIERA,500
2025-11-07,SANTA FE,GENERAL LAGOS,1000
2025-11-07,SANTA FE,"HUMBERTO I""",180
2025-11-07,SANTA FE,INGENIERO CHANOURDIE,29
2025-11-07,SANTA FE,LA PELADA,200
2025-11-07,SANTA FE,LA SARITA,120
2025-11-07,SANTA FE,LANTERI,76
2025-11-07,SANTA FE,LAS GARZAS,64
2025-11-07,SANTA FE,LAS ROSAS,300
2025-11-07,SANTA FE,LOS LAURELES,55
2025-11-07,SANTA FE,LUIS PALACIOS,1900
2025-11-07,SANTA FE,MARGARITA,30
2025-11-07,SANTA FE,MARIA SUSANA,59
2025-11-07,SANTA FE,NELSON,150
2025-11-07,SANTA FE,PIAMONTE,60
2025-11-07,SANTA FE,POZO BORRADO,71
2025-11-07,SANTA FE,RAFAELA,280
2025-11-07,SANTA FE,ROSARIO,1499
2025-11-07,SANTA FE,SAN BERNARDO,100
2025-11-07,SANTA FE,SAN GUILLERMO (DPTO.,360
2025-11-07,SANTA FE,SAN VICENTE (DPTO. C,240
2025-11-07,SANTA FE,SANCTI SPIRITU,200
2025-11-07,SANTA FE,SANTA EMILIA,300
2025-11-07,SANTA FE,SANTA FE,300
2025-11-07,SANTA FE,SUNCHALES,120
2025-11-07,SANTA FE,TARTAGAL,209
2025-11-07,SANTA FE,VENADO TUERTO,255
2025-11-07,SANTA FE,VILLA OCAMPO,81
2025-11-07,SANTIAGO DEL ESTERO,AVERIAS,325
2025-11-07,SANTIAGO DEL ESTERO,FORTIN INCA,21
2025-11-07,SANTIAGO DEL ESTERO,LA PALOMA (EMBARCADE,400
2025-11-07,SANTIAGO DEL ESTERO,LA PALOMA (HUACHANA-,21
2025-11-07,SANTIAGO DEL ESTERO,LAS CEJAS (SGO. DEL,27
2025-11-07,SANTIAGO DEL ESTERO,LAS LAJAS,228
2025-11-07,SANTIAGO DEL ESTERO,OTUMPA,317
2025-11-07,SANTIAGO DEL ESTERO,PAMPA DE LOS GUANACO,2171
2025-11-07,TUCUMÁN,LA COCHA,61
2025-11-08,CÓRDOBA,DEVOTO,31
2025-11-08,TUCUMÁN,BURRUYACU,28
2025-11-10,BUENOS AIRES,25 DE MAYO,30
2025-11-10,BUENOS AIRES,30 DE AGOSTO,120
2025-11-10,BUENOS AIRES,9 DE JULIO,60
2025-11-10,BUENOS AIRES,AMERICA,300
2025-11-10,BUENOS AIRES,ARRECIFES,750
2025-11-10,BUENOS AIRES,ASCENSION,3000
2025-11-10,BUENOS AIRES,AZUL,200
2025-11-10,BUENOS AIRES,BAHIA BLANCA,1000
2025-11-10,BUENOS AIRES,BALCARCE,3406
2025-11-10,BUENOS AIRES,BELLOCQ,710
2025-11-10,BUENOS AIRES,BRAGADO,2885
2025-11-10,BUENOS AIRES,CARLOS CASARES,2190
2025-11-10,BUENOS AIRES,CARLOS MARIA NAON,359
2025-11-10,BUENOS AIRES,CHACABUCO,500
2025-11-10,BUENOS AIRES,CHIVILCOY,700
2025-11-10,BUENOS AIRES,COLON,90
2025-11-10,BUENOS AIRES,DAIREAUX,120
2025-11-10,BUENOS AIRES,DE LA GARMA,200
2025-11-10,BUENOS AIRES,GENERAL ALVEAR,90
2025-11-10,BUENOS AIRES,LOBOS,750
2025-11-10,BUENOS AIRES,NECOCHEA,600
2025-11-10,BUENOS AIRES,PEHUAJO,3060
2025-11-10,BUENOS AIRES,PERGAMINO,30
2025-11-10,BUENOS AIRES,PIGUE,120
2025-11-10,BUENOS AIRES,QUEQUEN,1210
2025-11-10,BUENOS AIRES,SAN ANDRES DE GILES,500
2025-11-10,BUENOS AIRES,SAN ANTONIO DE ARECO,1000
2025-11-10,BUENOS AIRES,TANDIL,1000
2025-11-10,BUENOS AIRES,TORNQUIST,30
2025-11-10,BUENOS AIRES,TRENQUE LAUQUEN,1000
2025-11-10,BUENOS AIRES,VICENTE LOPEZ,60
2025-11-10,CATAMARCA,LA VIÑA (DPTO. PACLI,79
2025-11-10,CATAMARCA,LOS ALTOS,789
2025-11-10,CATAMARCA,PUERTA GRANDE,60
2025-11-10,CHACO,AVIA TERAI,120
2025-11-10,CHACO,BARRIO GENERAL JOSE,4
2025-11-10,CHACO,BASAIL,274
2025-11-10,CHACO,CAMPO LARGO,468
2025-11-10,CHACO,CHARATA,2950
2025-11-10,CHACO,COLONIA JOSE MARMOL,57
2025-11-10,CHACO,COLONIA JUAN JOSE CA,39
2025-11-10,CHACO,COLONIA JUAN JOSE PA,26
2025-11-10,CHACO,COLONIA NECOCHEA SUD,33
2025-11-10,CHACO,CONCEPCION DEL BERME,1024
2025-11-10,CHACO,CORZUELA,66
2025-11-10,CHACO,GANCEDO,291
2025-11-10,CHACO,GENERAL PINEDO,1240
2025-11-10,CHACO,HERMOSO CAMPO,664
2025-11-10,CHACO,JUAN JOSE CASTELLI,958
2025-11-10,CHACO,LA MATANZA,77
2025-11-10,CHACO,LA TIGRA,164
2025-11-10,CHACO,LAS BREÑAS,1213
2025-11-10,CHACO,LOS FRENTONES,347
2025-11-10,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,328
2025-11-10,CHACO,QUITILIPI,51
2025-11-10,CHACO,SAN BERNARDO,185
2025-11-10,CHACO,SANTA SYLVINA,188
2025-11-10,CHACO,TRES ISLETAS,464
2025-11-10,CHACO,VENADOS GRANDES,17
2025-11-10,CHACO,VILLA ANGELA,94
2025-11-10,CHACO,VILLA BERTHET,68
2025-11-10,CÓRDOBA,ALEJO LEDESMA,30
2025-11-10,CÓRDOBA,CANALS,500
2025-11-10,CÓRDOBA,CARRILOBO,200
2025-11-10,CÓRDOBA,COLONIA LA TORDILLA,60
2025-11-10,CÓRDOBA,COLONIA MARINA,31
2025-11-10,CÓRDOBA,COLONIA SILVIO PELLI,101
2025-11-10,CÓRDOBA,CORRAL DE BUSTOS,11
2025-11-10,CÓRDOBA,DEL CAMPILLO,700
2025-11-10,CÓRDOBA,DEVOTO,91
2025-11-10,CÓRDOBA,FREYRE,360
2025-11-10,CÓRDOBA,JUSTINIANO POSSE,1000
2025-11-10,CÓRDOBA,MARCOS JUAREZ,61
2025-11-10,CÓRDOBA,MONTE BUEY,30
2025-11-10,CÓRDOBA,MONTE CRISTO,32
2025-11-10,CÓRDOBA,ORDOÑEZ,65
2025-11-10,CÓRDOBA,PAJAS BLANCAS,90
2025-11-10,CÓRDOBA,PORTEÑA,775
2025-11-10,CÓRDOBA,PUEBLO SARMIENTO,180
2025-11-10,CÓRDOBA,SAN FRANCISCO (DPTO.,90
2025-11-10,CÓRDOBA,SANTA ELENA (DPTO. R,60
2025-11-10,CÓRDOBA,VICUÑA MACKENNA,780
2025-11-10,CÓRDOBA,VILLA MARIA (DPTO. G,120
2025-11-10,CÓRDOBA,WENCESLAO ESCALANTE,2060
2025-11-10,ENTRE RÍOS,ALCARAZ SEGUNDO,1000
2025-11-10,ENTRE RÍOS,CONCEPCION DEL URUGU,500
2025-11-10,ENTRE RÍOS,DIAMANTE,90
2025-11-10,ENTRE RÍOS,FEDERAL,90
2025-11-10,ENTRE RÍOS,LA PAZ,1210
2025-11-10,ENTRE RÍOS,LUCAS NORTE,613
2025-11-10,ENTRE RÍOS,MACIA,150
2025-11-10,ENTRE RÍOS,MARIA GRANDE,1500
2025-11-10,ENTRE RÍOS,SOLA,150
2025-11-10,ENTRE RÍOS,URDINARRAIN,2050
2025-11-10,ENTRE RÍOS,VIALE,150
2025-11-10,ENTRE RÍOS,VILLAGUAY,1000
2025-11-10,FORMOSA,IBARRETA,400
2025-11-10,JUJUY,LOS ALISOS,113
2025-11-10,JUJUY,PERICO DE SAN ANTONI,265
2025-11-10,JUJUY,PERICO DEL CARMEN,67
2025-11-10,LA PAMPA,EDUARDO CASTEX,210
2025-11-10,LA PAMPA,QUEMU-QUEMU,210
2025-11-10,SALTA,ANTA,29
2025-11-10,SALTA,EL CARRIL,124
2025-11-10,SALTA,EL GALPON,312
2025-11-10,SALTA,JOAQUIN V. GONZALEZ,133
2025-11-10,SALTA,TOLLOCHE,29
2025-11-10,SALTA,URUNDEL,31
2025-11-10,SANTA FE,ALEJANDRA,4
2025-11-10,SANTA FE,ARROYO CEIBAL,94
2025-11-10,SANTA FE,AVELLANEDA,127
2025-11-10,SANTA FE,BERNA,4
2025-11-10,SANTA FE,CALCHAQUI,13
2025-11-10,SANTA FE,CERES,180
2025-11-10,SANTA FE,CHABAS,30
2025-11-10,SANTA FE,CHAPUY,1650
2025-11-10,SANTA FE,EL ARAZA,111
2025-11-10,SANTA FE,EL SOMBRERITO,79
2025-11-10,SANTA FE,ELORTONDO,150
2025-11-10,SANTA FE,FLOR DE ORO,207
2025-11-10,SANTA FE,FLORENCIA,118
2025-11-10,SANTA FE,GUADALUPE NORTE,30
2025-11-10,SANTA FE,INGENIERO CHANOURDIE,304
2025-11-10,SANTA FE,LA SARITA,475
2025-11-10,SANTA FE,LANTERI,163
2025-11-10,SANTA FE,LAS GARZAS,30
2025-11-10,SANTA FE,LAS ROSAS,225
2025-11-10,SANTA FE,LLAMBI CAMPBELL,60
2025-11-10,SANTA FE,LUIS PALACIOS,1340
2025-11-10,SANTA FE,MALABRIGO,110
2025-11-10,SANTA FE,MARGARITA,315
2025-11-10,SANTA FE,MARIA SUSANA,500
2025-11-10,SANTA FE,MONTES DE OCA,180
2025-11-10,SANTA FE,MOUSSY,45
2025-11-10,SANTA FE,NICANOR E. MOLINAS,163
2025-11-10,SANTA FE,POZO BORRADO,36
2025-11-10,SANTA FE,RAFAELA,1000
2025-11-10,SANTA FE,RECONQUISTA,85
2025-11-10,SANTA FE,ROSARIO,2062
2025-11-10,SANTA FE,SAN BERNARDO,161
2025-11-10,SANTA FE,SAN JUSTO,90
2025-11-10,SANTA FE,SAN LORENZO,9437
2025-11-10,SANTA FE,SANTA FE,2300
2025-11-10,SANTA FE,SANTA MARGARITA,112
2025-11-10,SANTA FE,SARGENTO CABRAL,180
2025-11-10,SANTA FE,TARTAGAL,269
2025-11-10,SANTA FE,VENADO TUERTO,420
2025-11-10,SANTA FE,VILLA MINETTI,2000
2025-11-10,SANTA FE,VILLA OCAMPO,204
2025-11-10,SANTIAGO DEL ESTERO,AVERIAS,91
2025-11-10,SANTIAGO DEL ESTERO,BELGICA,3
2025-11-10,SANTIAGO DEL ESTERO,CAMPO GALLO,41
2025-11-10,SANTIAGO DEL ESTERO,EL CHARCO,208
2025-11-10,SANTIAGO DEL ESTERO,LA NENA,370
2025-11-10,SANTIAGO DEL ESTERO,LAS DELICIAS (DPTO.,43
2025-11-10,SANTIAGO DEL ESTERO,POZO HONDO,80
2025-11-10,SANTIAGO DEL ESTERO,RAPELLI,60
2025-11-10,SANTIAGO DEL ESTERO,SIMBOL,30
2025-11-10,TUCUMÁN,BURRUYACU,30
2025-11-10,TUCUMÁN,LA COCHA,296
2025-11-10,TUCUMÁN,LAS CEJAS (LA COCHA-,284
2025-11-10,TUCUMÁN,SAN ANDRES,402
2025-11-11,BUENOS AIRES,25 DE MAYO,15
2025-11-11,BUENOS AIRES,ARRIBEÑOS,200
2025-11-11,BUENOS AIRES,BAHIA BLANCA,150
2025-11-11,BUENOS AIRES,BENITO JUAREZ,1000
2025-11-11,BUENOS AIRES,BRAGADO,1010
2025-11-11,BUENOS AIRES,CARLOS CASARES,90
2025-11-11,BUENOS AIRES,CARLOS MARIA NAON,200
2025-11-11,BUENOS AIRES,CARMEN DE ARECO,500
2025-11-11,BUENOS AIRES,GENERAL ALVARADO,300
2025-11-11,BUENOS AIRES,GENERAL VILLEGAS,2632
2025-11-11,BUENOS AIRES,LA VIOLETA,1180
2025-11-11,BUENOS AIRES,LOBOS,380
2025-11-11,BUENOS AIRES,LUJAN,820
2025-11-11,BUENOS AIRES,NECOCHEA,580
2025-11-11,BUENOS AIRES,PEHUAJO,30
2025-11-11,BUENOS AIRES,ROJAS,600
2025-11-11,BUENOS AIRES,TANDIL,880
2025-11-11,BUENOS AIRES,TRENQUE LAUQUEN,210
2025-11-11,CATAMARCA,BAÑADO DE OVANTA,1000
2025-11-11,CATAMARCA,LOS ALTOS,660
2025-11-11,CHACO,AVIA TERAI,2100
2025-11-11,CHACO,CAMPO LARGO,66
2025-11-11,CHACO,CHARATA,1441
2025-11-11,CHACO,COLONIA BAJO HONDO,46
2025-11-11,CHACO,COLONIA JUAN JOSE CA,191
2025-11-11,CHACO,COLONIA JUAN JOSE PA,63
2025-11-11,CHACO,GENERAL PINEDO,822
2025-11-11,CHACO,HERMOSO CAMPO,20
2025-11-11,CHACO,LA TIGRA,49
2025-11-11,CHACO,LAS BREÑAS,485
2025-11-11,CHACO,NAPENAY,50
2025-11-11,CHACO,PAMPA DEL INFIERNO,309
2025-11-11,CHACO,PRESIDENCIA ROCA,30
2025-11-11,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,443
2025-11-11,CHACO,TRES ISLETAS,262
2025-11-11,CHACO,VILLA ANGELA,374
2025-11-11,CÓRDOBA,BELL VILLE,210
2025-11-11,CÓRDOBA,CANDELARIA (TOTORAL),19
2025-11-11,CÓRDOBA,COLONIA LA TORDILLA,30
2025-11-11,CÓRDOBA,COLONIA SANTA RITA (,61
2025-11-11,CÓRDOBA,CORDOBA,106
2025-11-11,CÓRDOBA,DESVIO CHALACEA,30
2025-11-11,CÓRDOBA,DEVOTO,317
2025-11-11,CÓRDOBA,FREYRE,300
2025-11-11,CÓRDOBA,GENERAL CABRERA,30
2025-11-11,CÓRDOBA,GENERAL LEVALLE,222
2025-11-11,CÓRDOBA,HERNANDO,101
2025-11-11,CÓRDOBA,INRIVILLE,100
2025-11-11,CÓRDOBA,JESUS MARIA,125
2025-11-11,CÓRDOBA,LABOULAYE,10620
2025-11-11,CÓRDOBA,LOS ZORROS,30
2025-11-11,CÓRDOBA,MONTE BUEY,200
2025-11-11,CÓRDOBA,MONTE CRISTO,70
2025-11-11,CÓRDOBA,MONTE MAIZ,46
2025-11-11,CÓRDOBA,MORTEROS,90
